sessionId,askAnswerId,machineId,audioUrl,question,answer,language,isHelpful,isApology,startAt,endAt,category,subCategory,mentionedstorename,quickReplyLevel,questionNumber,keyword,machineName
1774854250680,1774854495962,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774854495962.wav,"How can I get the most value out of my 1300 M Points, also considering a discount? Should I do a really big purchase then, for example?",interrupt,en-US,,false,2026-03-30T14:08:15.962+07:00,2026-03-30T14:08:59.952+07:00,Promotions,,,,,,TheMall-004-M5-THA-01
1774854250680,1774854442809,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774854442809.wav,I have 1300 points. What can I do with that?,interrupt,en-US,,false,2026-03-30T14:07:22.809+07:00,2026-03-30T14:07:57.919+07:00,Products & Services,Loyalty Program,,,,,TheMall-004-M5-THA-01
1774854250680,1774854379068,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774854379068.wav,How to redeem them and what are they worth?,"You can redeem your M Points easily using the M Card App by scanning the QR Code at participating stores.
Then, just show the redemption code to the staff.
Keep in mind, the redemption code expires within 60 to 180 minutes after you get it.
You cannot capture the screen for redemption, and points cannot be cancelled or refunded after use.
Also, you cannot exchange points for cash or prizes, and you cannot combine redemption with other promotions.
Usually, you can redeem 800 M Points for a 100 Baht discount at selected restaurants like Boon Tong Kee, Sushiro, and Ohkajhu.
For coffee or tea, you can redeem points at places like Alto Coffee Roasters, D'oro, Inthanin, and more, with the points needed varying by brand.
Remember, the limit is 1 redemption right per receipt.
If you want, I can help you find specific stores where you can redeem your points!
Enjoy saving with your M Card!",en-US,,false,2026-03-30T14:06:19.068+07:00,2026-03-30T14:06:29.08+07:00,Promotions,,,,,,TheMall-004-M5-THA-01
1774854250680,1774854330267,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774854330267.wav,"I have the M Card, but what can I do with it? I already have a lot of points. How can I spend them?","With your M Card, you can earn M Points when you shop at department stores, Gourmet Market, Home Fresh Mart, and online within The Mall Group.
You earn 1 M Point for every 25 THB spent at these places, and 1 M Point for every 50 THB spent at Power Mall and online shopping within The Mall Group.
When you want to spend your points, you get a 12.5% on-top discount when redeeming M Points.
Plus, you can enjoy special privileges during your birth month through the M Card Application.
So, your points can help you save more on your purchases here!
If you want, I can tell you more about specific stores or how to redeem your points.",en-US,,false,2026-03-30T14:05:30.267+07:00,2026-03-30T14:05:39.602+07:00,Products & Services,Membership Card,,,,,TheMall-004-M5-THA-01
1774854250680,1774854291579,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774854291579.wav,Do you sell protein powder in the supermarket?,"Yes, you can find protein supplements here!
Lab Pharmacy at The Mall Lifestore Tha Phra offers protein supplements along with medicines, vitamins, and cosmetics.
It is located on the Basement Floor for your convenience.",en-US,,false,2026-03-30T14:04:51.58+07:00,2026-03-30T14:04:56.835+07:00,Shop Specific,Health & Nutrition,,,,,TheMall-004-M5-THA-01
1774854250680,1774854273468,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774854273468.wav,dou you have like,"Could you please tell me a bit more about what you want to know?
I’m happy to help with any questions about The Mall Tha Phra!
What are you interested in?",en-US,,false,2026-03-30T14:04:33.468+07:00,2026-03-30T14:04:38.417+07:00,TranscriptionError,,,,,,TheMall-004-M5-THA-01
1774854043106,1774854259345,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,https://amity-merlin-downloadable.s3.amazonaws.com/audios/39a29ac50e1bc61b19d54c1c016c038f/1774854259345.wav,ที่นี่มีงานอั้มๆไหมคะ,"ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับงานอั้มๆที่เดอะมอลล์บางแคค่ะ
แต่ตอนนี้ที่นี่มีงาน Island ที่ชั้น G
งาน Japan Discovery ที่ชั้น 1
งาน Kidsventure Summer ที่ชั้น 1
และงาน Earn Points Event ที่ชั้น 1 ค่ะ
นอกจากนี้ยังมีโปรโมชั่น The Mall Lifestore Summer Cation 2026 ที่สาขาบางแคด้วยนะคะ
ถ้าคุณสนใจงานไหนเป็นพิเศษ บอกฉันได้นะคะ
ฉันยินดีช่วยบอกข้อมูลเพิ่มเติมค่ะ",th-TH,,true,2026-03-30T14:04:19.345822+07:00,2026-03-30T14:04:31.341107+07:00,Events,Event Information,,,,,TheMall-002-M7-BKE-01
1774854250680,1774854256625,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774854256625.wav,"Hello, I want to ask you some questions.","I'm here to help you!
What would you like to know?
Feel free to ask anything about The Mall Tha Phra.",en-US,,false,2026-03-30T14:04:16.625+07:00,2026-03-30T14:04:21.409+07:00,Misc,,,,,,TheMall-004-M5-THA-01
1774854043106,1774854223351,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,https://amity-merlin-downloadable.s3.amazonaws.com/audios/39a29ac50e1bc61b19d54c1c016c038f/1774854223351.wav,ที่นี่มีงานอั้มๆไหมคะ,"ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับงานอั้มที่เดอะมอลล์บางแคค่ะ
แต่ตอนนี้ที่นี่มีงาน Island ที่ชั้น G
งาน Japan Discovery ที่ชั้น 1
และงาน Earn Points Event ที่ชั้น 1 ค่ะ
หรือถ้าคุณสนใจงาน The Mall Lifestore Summer-Cation 2026 ก็มีที่สาขาบางแคด้วยนะคะ
คุณต้องการทราบข้อมูลเพิ่มเติมเกี่ยวกับงานไหนไหมคะ?",th-TH,,true,2026-03-30T14:03:43.351841+07:00,2026-03-30T14:03:56.04206+07:00,Events,Event Inquiry,,,,,TheMall-002-M7-BKE-01
1774854043106,1774854190445,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,https://amity-merlin-downloadable.s3.amazonaws.com/audios/39a29ac50e1bc61b19d54c1c016c038f/1774854190445.wav,ตอนนี้ที่นี่มีจัดงานอีเว้นท์อะไรคะ,"ตอนนี้ที่เดอะมอลล์บางแคมีงานอีเว้นท์หลายงานค่ะ
เช่น งาน Island อยู่ที่ชั้น G
งาน Japan Discovery อยู่ที่ชั้น 1
งาน Earn Points Event ก็อยู่ที่ชั้น 1 เช่นกันค่ะ",th-TH,,false,2026-03-30T14:03:10.445393+07:00,2026-03-30T14:03:17.754598+07:00,Events,,,,,,TheMall-002-M7-BKE-01
1774854043106,1774854157307,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,https://amity-merlin-downloadable.s3.amazonaws.com/audios/39a29ac50e1bc61b19d54c1c016c038f/1774854157307.wav,Input Transcript: <transcript not available>,interrupt,th-TH,false,false,2026-03-30T14:02:37.307095+07:00,2026-03-30T14:02:47.646907+07:00,TranscriptionError,,,,,,TheMall-002-M7-BKE-01
1774854043106,1774854132012,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,https://amity-merlin-downloadable.s3.amazonaws.com/audios/39a29ac50e1bc61b19d54c1c016c038f/1774854132012.wav,ช่วยบอกทางให้ละเอียดกว่านี้ หรือมีแผนที่ไหม,interrupt,th-TH,,false,2026-03-30T14:02:12.013072+07:00,2026-03-30T14:02:35.497505+07:00,Map and Navigation,Mall Map,,,,,TheMall-002-M7-BKE-01
1774854043106,1774854097890,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,https://amity-merlin-downloadable.s3.amazonaws.com/audios/39a29ac50e1bc61b19d54c1c016c038f/1774854097890.wav,ฉันยังไม่เข้าใจ ฉันหาห้องน้ำไม่เจอ,"ห้องน้ำที่เดอะมอลล์บางแคมีทุกชั้นเลยค่ะ
ถ้าคุณอยู่ที่ชั้น M ให้เดินไปทางร้าน Victoria's Secret หรือทางเชื่อม MRT หลักสองค่ะ
ถ้าคุณอยู่ที่ชั้น 1 ให้เดินไปทางร้าน Uniqlo หรือ H&M ค่ะ
ส่วนถ้าคุณอยู่ที่ชั้น 3 ให้เดินไปทางโซน E-Space (โซนไอที) หรือทางเข้าซีนีม่า SF ค่ะ
ถ้าคุณยังไม่แน่ใจ บอกฉันได้นะคะ ฉันจะช่วยบอกทางให้ละเอียดขึ้นค่ะ",th-TH,,false,2026-03-30T14:01:37.890362+07:00,2026-03-30T14:01:45.671502+07:00,Facilities,Restrooms,,,,,TheMall-002-M7-BKE-01
1774854043106,1774854063257,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,https://amity-merlin-downloadable.s3.amazonaws.com/audios/39a29ac50e1bc61b19d54c1c016c038f/1774854063257.wav,ห้องน้ำไปทางไหนคะ?,"ห้องน้ำที่เดอะมอลล์บางแคมีทุกชั้นเลยค่ะ
ชั้น M อยู่ใกล้กับร้าน Victoria's Secret และทางเชื่อม MRT หลักสองค่ะ
ชั้น 1 อยู่ใกล้กับร้าน Uniqlo และ H&M ค่ะ
ส่วนชั้น 3 อยู่ใกล้กับโซน E-Space (โซนไอที) และทางเข้าซีนีม่า SF ค่ะ
ถ้าคุณต้องการห้องน้ำสำหรับผู้พิการ ก็มีให้บริการทุกชั้นใกล้กับห้องน้ำทั่วไปค่ะ
ถ้ามีอะไรให้ช่วยเพิ่มเติม บอกได้นะคะ",th-TH,,false,2026-03-30T14:01:03.257421+07:00,2026-03-30T14:01:12.003446+07:00,Facilities,Restrooms,,,,,TheMall-002-M7-BKE-01
1774854043106,1774854048792,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,https://amity-merlin-downloadable.s3.amazonaws.com/audios/39a29ac50e1bc61b19d54c1c016c038f/1774854048792.wav,สวัสดีค่ะ,"ฉันคือ M-Agent ค่ะ
ยินดีที่ได้ช่วยเหลือคุณ",th-TH,,false,2026-03-30T14:00:48.793129+07:00,2026-03-30T14:00:54.357344+07:00,Misc,,,,,,TheMall-002-M7-BKE-01
1774853887557,1774853892362,931f1948-b731-47a8-a4c2-bdd48d473584,https://amity-merlin-downloadable.s3.amazonaws.com/audios/99f8da69b84a399636d31c093b9041e3/1774853892362.wav,วันนี้มีโปรโมชั่นอะไร,"วันนี้ที่ The Mall Ngamwongwan มีโปรโมชั่นน่าสนใจหลายอย่างค่ะ
1. โปรโมชั่น Siam Paragon Cross Promotion",th-TH,,false,2026-03-30T13:58:12.363344+07:00,2026-03-30T13:58:16.864664+07:00,Promotions,,,,,,TheMall-003-M6-NGW-01
1774853874794,1774853885952,931f1948-b731-47a8-a4c2-bdd48d473584,,quick reply: promotion,"There are several great promotions available right now.
You can tap the cards below to see more details.",en-US,,false,2026-03-30T13:58:05.952488+07:00,2026-03-30T13:58:06.497662+07:00,Promotions,,,1,,,TheMall-003-M6-NGW-01
1774853848112,1774853851868,931f1948-b731-47a8-a4c2-bdd48d473584,,quick reply: Directory,"You’re now at The Mall Life Store Ngamwongwan.
Is there any store or brand you’d like to find? I can help you with that!",en-US,,false,2026-03-30T13:57:31.868432+07:00,2026-03-30T13:57:33.092121+07:00,Map and Navigation,Directory,,1,,,TheMall-003-M6-NGW-01
1774851742512,1774851753901,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,,LH Bank,end,en-US,false,false,2026-03-30T13:22:33.901663+07:00,2026-03-30T13:22:49.956139+07:00,Shop Specific,Banking,lh bank,,,,TheMall-002-M7-BKE-01
1774851742512,1774851744358,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,,quick reply: Directory,interrupt,en-US,,false,2026-03-30T13:22:24.358949+07:00,2026-03-30T13:22:27.629254+07:00,Quick Reply,,,1,,,TheMall-002-M7-BKE-01
1774850367351,1774851738893,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,,quick reply: Directory,end,en-US,,false,2026-03-30T13:22:18.893563+07:00,2026-03-30T13:22:20.981647+07:00,Quick Reply,,,1,,,TheMall-002-M7-BKE-01
1774851324140,1774851325965,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,,quick reply: MCard,interrupt,th-TH,,false,2026-03-30T13:15:25.965+07:00,2026-03-30T13:15:27.728+07:00,Quick Reply,,,1,,,16f880a4-ccd9-41b6-a3ad-0f0075b649a2
1774851236494,1774851314707,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,,quick reply: promotion,interrupt,en-US,,false,2026-03-30T13:15:14.707+07:00,2026-03-30T13:15:18.055+07:00,Quick Reply,,,1,,,16f880a4-ccd9-41b6-a3ad-0f0075b649a2
1774851180267,1774851194024,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,https://amity-merlin-downloadable.s3.amazonaws.com/audios/c9cc2d27f5c76ffd8e18ecfe24419215/1774851194024.wav,BTS หรือร้านที่ขายหูฟังคะ,"ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับ BTS ที่เดอะมอลล์ไลฟ์สโตร์บางกะปิค่ะ
แต่ถ้าคุณกำลังมองหาร้านที่ขายหูฟัง เรามีร้านดี ๆ หลายร้านเลยนะคะ เช่น
B&W, Sennheiser, JBL, SHOKZ และ Marshall
ร้านทั้งหมดนี้อยู่ที่ชั้น 1 ในโซน Betrend ค่ะ
คุณสนใจร้านไหนเป็นพิเศษไหมคะ?",th-TH,,true,2026-03-30T13:13:14.025+07:00,2026-03-30T13:13:23.021+07:00,Shop Specific,Electronics,,,,,16f880a4-ccd9-41b6-a3ad-0f0075b649a2
1774851180267,1774851183334,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,,quick reply: Directory,interrupt,th-TH,,false,2026-03-30T13:13:03.334+07:00,2026-03-30T13:13:09.674+07:00,Quick Reply,,,1,,,16f880a4-ccd9-41b6-a3ad-0f0075b649a2
1774850276888,1774850327447,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,https://amity-merlin-downloadable.s3.amazonaws.com/audios/39a29ac50e1bc61b19d54c1c016c038f/1774850327447.wav,รถเราอยู่ตรงไหน,"ที่ The Mall Lifestore Bangkae มีหลายโซนที่จอดรถค่ะ
คุณสามารถสังเกตป้ายโซนที่จอดรถและจำหมายเลขโซนไว้ตอนเข้าจอดได้เลยค่ะ
เพื่อช่วยให้คุณหารถของคุณเจอได้ง่ายขึ้นค่ะ
ถ้าคุณต้องการตรวจสอบหรือยืนยันที่จอดรถด้วย E-Stamp ก็มีจุดบริการอยู่ที่ชั้น M ใกล้ H&M, ชั้น 2 หน้า Bar-B-Q Plaza และชั้น 3 ที่จุดบริการลูกค้านะคะ
มีอะไรให้ช่วยเพิ่มเติมไหมคะ?",th-TH,,false,2026-03-30T12:58:47.447803+07:00,2026-03-30T12:58:54.664086+07:00,Map and Navigation,Parking,,,,,TheMall-002-M7-BKE-01
1774850276888,1774850304415,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,https://amity-merlin-downloadable.s3.amazonaws.com/audios/39a29ac50e1bc61b19d54c1c016c038f/1774850304415.wav,เราอยู่ชั้นไหนตอนนี้,"คุณอยู่ที่ชั้น G หรือชั้นล่างสุดของ The Mall Bangkae ค่ะ
เพราะเคาน์เตอร์ข้อมูลที่คุณอยู่ตอนนี้อยู่ใกล้กับร้าน Jaspal และ Swensen’s ที่ชั้น G ค่ะ",th-TH,,false,2026-03-30T12:58:24.415503+07:00,2026-03-30T12:58:29.601425+07:00,Map and Navigation,Current Location,,,,,TheMall-002-M7-BKE-01
1774850276888,1774850281732,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,https://amity-merlin-downloadable.s3.amazonaws.com/audios/39a29ac50e1bc61b19d54c1c016c038f/1774850281732.wav,MR. D.I.Y. อยู่ตรงไหน,"MR. D.I.Y. อยู่ที่ชั้น 1 ของ The Mall Lifestore Bangkae ค่ะ
คุณสามารถไปที่ชั้น 1 เพื่อเลือกซื้อสินค้าหลากหลายประเภทได้เลยค่ะ
มีอะไรให้ช่วยเพิ่มเติมไหมคะ?",th-TH,,false,2026-03-30T12:58:01.73225+07:00,2026-03-30T12:58:06.789061+07:00,Map and Navigation,Store Location,mr diy,,,,TheMall-002-M7-BKE-01
1774844441440,1774844508602,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774844508602.wav,ไม่เป็นไรที่นี่แหละ,"ดีค่ะ ถ้าคุณต้องการความช่วยเหลือเพิ่มเติมหรือมีคำถามอื่น ๆ บอกได้เลยนะคะ
ฉันยินดีช่วยเสมอค่ะ
มีอะไรให้ช่วยอีกไหมคะ?",th-TH,false,false,2026-03-30T11:21:48.602+07:00,2026-03-30T11:21:53.345+07:00,Misc,,,,,,TheMall-004-M5-THA-01
1774844441440,1774844473402,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774844473402.wav,ปวดขี้,"ที่เดอะมอลล์ไลฟ์สโตร์ท่าพระมีห้องน้ำทุกชั้นค่ะ
ชั้น B อยู่ในโซน Gourmet Eats ใกล้ร้านอาหารหลายร้าน
ชั้น 1 และ ชั้น 2 ห้องน้ำอยู่ด้านหลัง Uniqlo และใกล้ Muji
ชั้น 3 อยู่ในโซนธนาคาร ใกล้กับธนาคารกสิกรไทย (KBank) ค่ะ
ถ้าคุณต้องการห้องน้ำสำหรับผู้พิการ ก็มีอยู่ทุกชั้นใกล้กับห้องน้ำทั่วไปค่ะ
ช่วยบอกได้นะคะถ้าต้องการทางไปห้องน้ำค่ะ",th-TH,,false,2026-03-30T11:21:13.402+07:00,2026-03-30T11:21:19.593+07:00,Facilities,Restroom,,,,,TheMall-004-M5-THA-01
1774844441440,1774844446133,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774844446133.wav,ดูหนังค่ะ,"ที่เดอะมอลล์ท่าพระ คุณสามารถดูหนังได้ที่ SF Cinema และ SFX Cinema ค่ะ
ทั้งสองโรงหนังตั้งอยู่ที่ชั้น 4 ของเดอะมอลล์ไลฟ์สโตร์ท่าพระ
ถ้าคุณอยากได้บรรยากาศดูหนังสบาย ๆ ที่นี่มีให้เลือกทั้งสองโรงเลยค่ะ
มีอะไรให้ช่วยเพิ่มเติมไหมคะ?",th-TH,true,false,2026-03-30T11:20:46.133+07:00,2026-03-30T11:20:52.909+07:00,Attraction,,sf cinema,,,,TheMall-004-M5-THA-01
1774842249992,1774842253872,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/c9cc2d27f5c76ffd8e18ecfe24419215/1774842253872.wav,ไม่ได้,"ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับ ""ไม่ได้""
ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ",th-TH,,true,2026-03-30T10:44:13.872863+07:00,2026-03-30T10:44:18.036999+07:00,TranscriptionError,,,,,,TheMall-001-M8-BKP-01
1774838687455,1774842221335,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,THE MALL LIFESTORE SUMMER CATION 2026,change_language,en-US,,false,2026-03-30T10:43:41.336009+07:00,2026-03-30T10:43:47.710355+07:00,Events,,,,,,TheMall-001-M8-BKP-01
1774840394589,1774840584888,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,,THE MALL LIFESTORE SUMMER-CATION 2026,"The Summer Cation 2026 promotion runs from March 5 to April 28, 2026.
It includes The Mall, The Mall Life Store (all branches), Emporium, EmQuartier, Emsphere, and Paragon.
You can get discounts up to 70% off during this campaign.
It’s open to M Card members, credit card holders, and general customers.
Also, the Beauty Hall Summer-Cation promotion is part of this campaign.
It offers special benefits with participating credit, debit, and prepaid cards from banks like Bangkok Bank M Visa, KBank, UOB, SCB, KTC, and more.
Benefits include M Cash Coupons, E-Coupons, cashback, additional discounts, M Points, prize draws, and free gifts.
This offer is valid at Beauty Hall in The Mall Lifestore (all branches) and other locations.
Both promotions end on April 28, 2026.
Would you like details on specific bank offers or stores participating?",en-US,,false,2026-03-30T10:16:24.888+07:00,2026-03-30T10:16:31.177+07:00,Events,,,,,,16f880a4-ccd9-41b6-a3ad-0f0075b649a2
1774791222456,1774840367687,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,,THE MALL LIFESTORE SUMMER EDITION อัพลุคแฟชั่น ต้อนรับซัมเมอร์,end,en-US,,false,2026-03-30T10:12:47.687+07:00,2026-03-30T10:13:07.947+07:00,Events,,,,,,16f880a4-ccd9-41b6-a3ad-0f0075b649a2
1774791177270,1774791189782,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,,ice cream,"You can find ice cream at Dairy Queen.
It’s a take-home dessert shop on the Ground floor.
They offer ice cream, ice cream cakes, sweet treats, and beverages.
Perfect for a sweet treat!
Would you like to know where exactly on the Ground floor?",en-US,,false,2026-03-29T20:33:09.782+07:00,2026-03-29T20:33:14.052+07:00,Products & Services,Food & Beverage,,,,,16f880a4-ccd9-41b6-a3ad-0f0075b649a2
1774791177270,1774791180382,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,,quick reply: Directory,interrupt,en-US,,false,2026-03-29T20:33:00.383+07:00,2026-03-29T20:33:01.866+07:00,Quick Reply,,,1,,,16f880a4-ccd9-41b6-a3ad-0f0075b649a2
1774791174330,1774791176142,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,,quick reply: Directory,end,en-US,,false,2026-03-29T20:32:56.142+07:00,2026-03-29T20:32:57.294+07:00,Quick Reply,,,1,,,16f880a4-ccd9-41b6-a3ad-0f0075b649a2
1774791119449,1774791135668,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,,Me More Gelato,"Sorry, I couldn’t find any information about Me More Gelato here.
However, if you’re looking for dessert or sweet treats, we have Bang Wan, a dessert cafe on the G floor.
Also, Bake A Wish offers cakes, desserts, bread, and drinks on the G floor.
And Souri has a variety of sweet treats, cakes, desserts, and more, also on the G floor.
Would you like to know more about any of these?",en-US,,true,2026-03-29T20:32:15.668+07:00,2026-03-29T20:32:20.622+07:00,Shop Specific,Food & Beverage,,,,,16f880a4-ccd9-41b6-a3ad-0f0075b649a2
1774791119449,1774791122500,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,,quick reply: Directory,interrupt,en-US,,false,2026-03-29T20:32:02.5+07:00,2026-03-29T20:32:06.117+07:00,Quick Reply,,,1,,,16f880a4-ccd9-41b6-a3ad-0f0075b649a2
1774788502574,1774788505374,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,,quick reply: MCard,,en-US,,false,2026-03-29T19:48:25.374+07:00,2026-03-29T19:48:25.592+07:00,Misc,,,1,,,TheMall-004-M5-THA-01
1774788484029,1774788486468,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,,quick reply: promotion,"ตอนนี้มีโปรโมชั่นดี ๆ หลายรายการเลยค่ะ
ลูกค้าสามารถแตะดูรายละเอียดจากการ์ดด้านล่างได้เลยนะคะ",th-TH,,false,2026-03-29T19:48:06.469+07:00,2026-03-29T19:48:07.433+07:00,Promotions,,,1,,,TheMall-004-M5-THA-01
1774788459873,1774788461708,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,,quick reply: Directory,"You’re now at The Mall Life Store Tha Phra.
Is there any store or brand you’d like to find? I can help you with that!",en-US,,false,2026-03-29T19:47:41.708+07:00,2026-03-29T19:47:42.172+07:00,Map and Navigation,Directory,,1,,,TheMall-004-M5-THA-01
1774788442555,1774788444998,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,,quick reply: Directory,"ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ ท่าพระ นะคะ
อยากหาร้านไหนหรือแบรนด์อะไรเป็นพิเศษไหมคะ เดี๋ยวฉันช่วยดูให้ค่ะ",th-TH,,false,2026-03-29T19:47:24.998+07:00,2026-03-29T19:47:25.6+07:00,Map and Navigation,Directory,,1,,,TheMall-004-M5-THA-01
1774788428095,1774788439133,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,,quick reply: Platinum VIP MCard,change_language,en-US,,false,2026-03-29T19:47:19.133+07:00,2026-03-29T19:47:22.564+07:00,Quick Reply,,,2,,,TheMall-004-M5-THA-01
1774788428095,1774788430890,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,,quick reply: MCard,MCard comes in various types. You can click the cards below to explore them,en-US,,false,2026-03-29T19:47:10.89+07:00,2026-03-29T19:47:12.642+07:00,Quick Reply,,,1,,,TheMall-004-M5-THA-01
1774788428095,1774788424886,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,,quick reply: Power Mall Cool Summer Escape Promotion,change_language,th-TH,,false,2026-03-29T19:47:04.887+07:00,2026-03-29T19:47:08.106+07:00,Promotions,,,2,,,TheMall-004-M5-THA-01
1774788417889,1774788420067,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,,quick reply: promotion,"ตอนนี้มีโปรโมชั่นดี ๆ หลายรายการเลยค่ะ
ลูกค้าสามารถแตะดูรายละเอียดจากการ์ดด้านล่างได้เลยนะคะ",th-TH,,false,2026-03-29T19:47:00.067+07:00,2026-03-29T19:47:00.996+07:00,Promotions,,,1,,,TheMall-004-M5-THA-01
1774788356156,1774788369549,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,,quick reply: Power Mall Cool Summer Escape Promotion,interrupt,th-TH,,false,2026-03-29T19:46:09.549+07:00,2026-03-29T19:46:39.246+07:00,Quick Reply,,,2,,,TheMall-004-M5-THA-01
1774788356156,1774788360502,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,,quick reply: promotion,ตอนนี้มีโปรโมชั่นดี ๆ หลายรายการเลยค่ะ,th-TH,,false,2026-03-29T19:46:00.502+07:00,2026-03-29T19:46:01.421+07:00,Promotions,,,1,,,TheMall-004-M5-THA-01
1774788040817,1774788044514,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,,quick reply: Directory,"ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางแค นะคะ
อยากหาร้านไหนหรือแบรนด์อะไรเป็นพิเศษไหมคะ เดี๋ยวฉันช่วยดูให้ค่ะ",th-TH,,false,2026-03-29T19:40:44.514237+07:00,2026-03-29T19:40:45.030008+07:00,Quick Reply,,,1,,,TheMall-002-M7-BKE-01
1774782686240,1774788035574,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,,quick reply: MCard,change_language,en-US,,false,2026-03-29T19:40:35.574564+07:00,2026-03-29T19:40:40.82631+07:00,Quick Reply,,,1,,,TheMall-002-M7-BKE-01
